Timestamp	Lap_Number	Position(x)	Position(y)	Position(z)	Orientation(x)	Orientation(y)	Orientation(z)	Collision_Target	Path_Deviation	Estimated_Path_Center(x)	Estimated_Path_Center(y)	Estimated_Path_Center(z)	Gaze_Target	Gaze_Location(x)	Gaze_Location(y)	Gaze_Location(z)	Gaze_Through_Gate	Norm_Pos(x)	Norm_Pos(y)	Left_X	Left_Y	Right_X	Right_Y	FPS
1638917656020	0	-257.06000000	254.97000000	-128.89000000	0.00000000	180.00000000	0.00000000	NULL	4.5660	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-243.2185	335.9174	-369.2194	NULL	0.4573	0.5875	0.0000	-0.0085	0.0000	0.0000	89.75291
1638917656031	0	-257.06000000	254.96670000	-128.89000000	0.00000000	180.00000000	0.00000000	NULL	4.5660	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-246.8370	334.3618	-365.4800	NULL	0.4680	0.5860	0.0000	-0.0085	0.0000	0.0000	89.46985
1638917656053	0	-257.06000000	254.96000000	-128.89000000	0.00000000	180.00000000	0.00000000	NULL	4.5660	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-246.8370	334.3618	-365.4800	NULL	0.4680	0.5860	0.0000	-0.0085	0.0000	0.0000	89.46985
1638917656065	0	-257.06000000	254.95010000	-128.89000000	0.00000000	180.00000000	0.00000000	NULL	4.5660	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-248.1207	333.7295	-368.2908	NULL	0.4723	0.5778	0.0000	-0.0085	0.0000	0.0000	90.33302
1638917656087	0	-257.06000000	254.93700000	-128.89000000	0.00000000	180.00000000	0.00000000	NULL	4.5660	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-247.8389	335.3462	-379.7656	NULL	0.4727	0.5670	0.0000	-0.0085	0.0000	0.0000	90.33302
1638917656098	0	-257.06000000	254.92080000	-128.89000000	0.00000000	180.00000000	0.00000000	NULL	4.5660	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-247.8389	335.3462	-379.7656	NULL	0.4727	0.5670	0.0000	-0.0085	0.0000	0.0000	90.03616
1638917656120	0	-257.06000000	254.90150000	-128.89000000	0.00000000	180.00000000	0.00000000	NULL	4.5660	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-249.3610	325.1951	-366.2327	NULL	0.4757	0.5362	0.0000	-0.0085	0.0000	0.0000	90.03616
1638917656131	0	-257.06000000	254.87920000	-128.89000000	0.00000000	180.00000000	0.00000000	NULL	4.5660	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-249.6661	327.8451	-398.0825	NULL	0.4793	0.5039	0.0000	-0.0085	0.0000	0.0000	89.67243
1638917656154	0	-257.06000000	254.85410000	-128.89000000	0.00000000	180.00000000	0.00000000	NULL	4.5660	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-251.5998	312.7546	-364.0991	NULL	0.4824	0.4715	0.0000	-0.0085	0.0000	0.0000	89.67243
1638917656165	0	-257.06000000	254.82630000	-128.89000000	0.00000000	180.00000000	0.00000000	NULL	4.5660	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-251.5998	312.7546	-364.0991	NULL	0.4824	0.4715	0.0000	-0.0085	0.0000	0.0000	89.39466
1638917656187	0	-257.06000000	254.79590000	-128.89000000	0.00000000	180.00000000	0.00000000	NULL	4.5660	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-252.4753	318.2451	-403.7072	NULL	0.4873	0.4515	0.0000	-0.0085	0.0000	0.0000	89.39466
1638917656198	0	-257.06000000	254.76300000	-128.89000000	0.00000000	180.00000000	0.00000000	NULL	4.5660	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-252.4753	318.2451	-403.7072	NULL	0.4873	0.4515	0.0000	-0.0085	0.0000	0.0000	90.64951
1638917656220	0	-257.06000000	254.72770000	-128.89000000	0.00000000	180.00000000	0.00000000	NULL	4.5660	0.0000	0.0000	0.0000	Terrain	-261.3455	408.5098	-829.8287	NULL	0.5047	0.4363	0.0000	-0.0085	0.0000	0.0000	90.64951
1638917656231	0	-257.06000000	254.69020000	-128.89000000	0.00000000	180.00000000	0.00000000	NULL	4.5660	0.0000	0.0000	0.0000	Terrain	-276.5134	411.2070	-836.8785	NULL	0.5210	0.4385	0.0000	-0.0085	0.0000	0.0000	90.86572
1638917656254	0	-257.06000000	254.65050000	-128.89000000	0.00000000	180.00000000	0.00000000	NULL	4.5660	0.0000	0.0000	0.0000	Terrain	-289.7482	416.0388	-845.5870	NULL	0.5348	0.4440	0.0000	-0.0085	0.0000	0.0000	90.86572
1638917656265	0	-257.06000000	254.60880000	-128.89000000	0.00000000	180.00000000	0.00000000	NULL	4.5660	0.0000	0.0000	0.0000	Terrain	-289.7482	416.0388	-845.5870	NULL	0.5348	0.4440	0.0000	-0.0085	0.0000	0.0000	89.7791
1638917656287	0	-257.06000000	254.56520000	-128.89000000	0.00000000	180.00000000	0.00000000	NULL	4.5660	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-276.2144	342.8102	-517.2093	NULL	0.5376	0.4467	0.0000	-0.0085	0.0000	0.0000	89.7791
1638917656298	0	-257.06000000	254.51970000	-128.89000000	0.00000000	180.00000000	0.00000000	NULL	4.5660	0.0000	0.0000	0.0000	Terrain	-287.6888	410.7291	-838.4323	NULL	0.5330	0.4373	0.0000	-0.0085	0.0000	0.0000	88.88651
1638917656321	0	-257.06000000	254.47260000	-128.89000000	0.00000000	180.00000000	0.00000000	NULL	4.5660	0.0000	0.0000	0.0000	Terrain	-287.6888	410.7291	-838.4323	NULL	0.5330	0.4373	0.0000	-0.0085	0.0000	0.0000	88.88651
1638917656332	0	-257.06000000	254.42380000	-128.89000000	0.00000000	180.00000000	0.00000000	NULL	4.5660	0.0000	0.0000	0.0000	Terrain	-281.2613	414.3242	-842.0657	NULL	0.5259	0.4427	0.0000	-0.0085	0.0000	0.0000	89.61376
1638917656354	0	-257.06000000	254.37360000	-128.89000000	0.00000000	180.00000000	0.00000000	NULL	4.5660	0.0000	0.0000	0.0000	Terrain	-271.8962	413.7558	-838.8561	NULL	0.5159	0.4430	0.0000	-0.0085	0.0000	0.0000	89.61376
1638917656365	0	-257.06000000	254.32190000	-128.89000000	0.00000000	180.00000000	0.00000000	NULL	4.5660	0.0000	0.0000	0.0000	Terrain	-271.8962	413.7558	-838.8561	NULL	0.5159	0.4430	0.0000	-0.0085	0.0000	0.0000	89.77789
1638917656387	0	-257.06000000	254.26890000	-128.89000000	0.00000000	180.00000000	0.00000000	NULL	4.5660	0.0000	0.0000	0.0000	Terrain	-276.9887	413.2571	-839.7813	NULL	0.5214	0.4419	0.0000	-0.0085	0.0000	0.0000	89.77789
1638917656398	0	-257.06000000	254.21470000	-128.89000000	0.00000000	180.00000000	0.00000000	NULL	4.5660	0.0000	0.0000	0.0000	Terrain	-279.0222	415.3875	-843.0289	NULL	0.5234	0.4446	0.0000	-0.0085	0.0000	0.0000	91.18347
1638917656420	0	-257.06000000	254.15930000	-128.89000000	0.00000000	180.00000000	0.00000000	NULL	4.5660	0.0000	0.0000	0.0000	Terrain	-253.1422	332.2862	-692.2017	NULL	0.4946	0.3269	0.0000	-0.0085	0.0000	0.0000	91.18347
1638917656432	0	-257.06000000	254.10280000	-128.89000000	0.00000000	180.00000000	0.00000000	NULL	4.5660	0.0000	0.0000	0.0000	Terrain	-253.1422	332.2862	-692.2017	NULL	0.4946	0.3269	0.0000	-0.0085	0.0000	0.0000	90.70829
1638917656453	0	-257.06000000	254.04520000	-128.89000000	0.00000000	180.00000000	0.00000000	NULL	4.5660	0.0000	0.0000	0.0000	Terrain	-248.8309	275.5604	-616.2872	NULL	0.4865	0.1929	0.0000	-0.0085	0.0000	0.0000	90.70829
1638917656464	0	-257.06000000	253.98680000	-128.89000000	0.00000000	180.00000000	0.00000000	NULL	4.5660	0.0000	0.0000	0.0000	Terrain	-248.8309	275.5604	-616.2872	NULL	0.4865	0.1929	0.0000	-0.0085	0.0000	0.0000	89.1341
1638917656487	0	-257.06000000	253.92740000	-128.89000000	0.00000000	180.00000000	0.00000000	NULL	4.5660	0.0000	0.0000	0.0000	Terrain	-262.3029	262.1192	-591.5031	NULL	0.5091	0.1542	0.0000	-0.0085	0.0000	0.0000	89.1341
1638917656498	0	-257.06000000	253.86720000	-128.89000000	0.00000000	180.00000000	0.00000000	NULL	4.5660	0.0000	0.0000	0.0000	Terrain	-269.2475	257.0736	-582.2485	NULL	0.5217	0.1385	0.0000	-0.0085	0.0000	0.0000	89.69454
1638917656520	0	-257.06000000	253.80630000	-128.89000000	0.00000000	180.00000000	0.00000000	NULL	4.5660	0.0000	0.0000	0.0000	Terrain	-269.3533	264.9083	-596.4612	NULL	0.5211	0.1631	0.0000	-0.0085	0.0000	0.0000	89.69454
1638917656532	0	-257.06000000	253.74460000	-128.89000000	0.00000000	180.00000000	0.00000000	NULL	4.5660	0.0000	0.0000	0.0000	Terrain	-269.3533	264.9083	-596.4612	NULL	0.5211	0.1631	0.0000	-0.0085	0.0000	0.0000	89.93938
1638917656554	0	-257.06000000	253.68220000	-128.89000000	0.00000000	180.00000000	0.00000000	NULL	4.5660	0.0000	0.0000	0.0000	Terrain	-260.0665	268.3250	-602.1920	NULL	0.5051	0.1737	0.0000	-0.0085	0.0000	0.0000	89.93938
1638917656565	0	-257.06000000	253.61930000	-128.89000000	0.00000000	180.00000000	0.00000000	NULL	4.5660	0.0000	0.0000	0.0000	Terrain	-260.0665	268.3250	-602.1920	NULL	0.5051	0.1737	0.0000	-0.0085	0.0000	0.0000	89.12259
1638917656587	0	-257.06000000	253.55630000	-128.89000000	0.00000000	180.00000000	0.00000000	NULL	4.5660	0.0000	0.0000	0.0000	Terrain	-264.7711	273.0199	-609.3667	NULL	0.5128	0.1876	0.0000	0.0000	0.0000	0.0000	89.12259
1638917656598	0	-257.06000000	253.49610000	-128.89000000	0.00000000	180.00000000	0.00000000	NULL	4.5660	0.0000	0.0000	0.0000	Terrain	-259.0187	269.9112	-604.7316	NULL	0.5033	0.1789	0.0000	0.0000	0.0000	0.0000	90.67786
1638917656620	0	-257.06000000	253.43880000	-128.89000000	0.00000000	180.00000000	0.00000000	NULL	4.5660	0.0000	0.0000	0.0000	Terrain	-260.3136	270.4138	-605.5121	NULL	0.5055	0.1805	0.0000	0.0000	0.0000	-0.0862	90.67786
1638917656632	0	-257.06000000	253.38620000	-128.89400000	0.00316947	180.00000000	0.00000000	NULL	4.5643	0.0000	0.0000	0.0000	Terrain	-260.3136	270.4138	-605.5121	NULL	0.5055	0.1805	0.0000	0.0000	0.0000	-0.0862	89.19373
1638917656654	0	-257.06000000	253.33800000	-128.90650000	0.01611621	180.00000000	0.00000000	NULL	4.5592	0.0000	0.0000	0.0000	Terrain	-259.8004	270.3313	-605.4037	NULL	0.5046	0.1810	0.0000	0.0000	0.0000	-0.2223	89.19373
1638917656665	0	-257.06000000	253.29380000	-128.93120000	0.04460941	180.00000000	0.00000000	NULL	4.5490	0.0000	0.0000	0.0000	Terrain	-259.8004	270.3313	-605.4037	NULL	0.5046	0.1810	0.0000	0.0279	0.0000	-0.2612	90.51617
1638917656686	0	-257.06000000	253.25560000	-128.96890000	0.09104318	180.00000000	0.00000000	NULL	4.5334	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-284.0782	251.4729	-562.1896	NULL	0.5504	0.1243	0.0000	0.1057	0.0000	-0.3195	90.51617
1638917656698	0	-257.06000000	253.23350000	-129.02330000	0.15750770	180.00000000	0.00000000	NULL	4.5110	0.0000	0.0000	0.0000	Terrain	-301.3391	254.4499	-571.6987	NULL	0.5807	0.1362	0.0000	0.1834	0.0000	-0.3584	90.65649
1638917656720	0	-257.06000000	253.22770000	-129.09440000	0.24526070	180.00000000	0.00000000	NULL	4.4817	0.0000	0.0000	0.0000	Terrain	-299.7864	266.3235	-593.3848	NULL	0.5738	0.1759	0.0000	0.2029	0.0000	-0.3973	90.65649
1638917656731	0	-257.06000000	253.24670000	-129.18480000	0.35459710	180.00000000	0.00000000	NULL	4.4444	0.0000	0.0000	0.0000	Terrain	-299.7864	266.3235	-593.3848	NULL	0.5738	0.1759	0.0000	0.2806	0.0000	-0.4167	90.0625
1638917656754	0	-257.06000000	253.29040000	-129.29550000	0.48655260	180.00000000	0.00000000	NULL	4.3987	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-279.7521	265.8662	-561.4335	NULL	0.5420	0.1834	0.0000	0.2806	0.0000	-0.4362	90.0625
1638917656763	0	-257.06000000	253.35900000	-129.42640000	0.63984160	180.00000000	0.00000000	NULL	4.3447	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-279.7521	265.8662	-561.4335	NULL	0.5420	0.1834	0.0000	0.2806	0.0000	-0.4362	91.2184
1638917656786	0	-257.06000000	253.45230000	-129.57770000	0.81250130	180.00000000	0.00000000	NULL	4.2823	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-274.6473	257.1219	-567.6200	NULL	0.5323	0.1614	0.0000	0.2806	0.0000	-0.4362	91.2184
1638917656797	0	-257.06000000	253.57050000	-129.74920000	1.00269700	180.00000000	0.00000000	NULL	4.2115	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-274.6473	257.1219	-567.6200	NULL	0.5323	0.1614	0.0000	0.2806	0.0000	-0.4362	89.67444
1638917656819	0	-257.06000000	253.71350000	-129.94090000	1.20870900	180.00000000	0.00000000	NULL	4.1323	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-274.6473	257.1219	-567.6200	NULL	0.5323	0.1614	0.0000	0.2806	0.0000	-0.4167	89.67444
1638917656831	0	-257.06000000	253.88120000	-130.15210000	1.42821300	180.00000000	0.00000000	NULL	4.0452	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-274.6473	257.1219	-567.6200	NULL	0.5323	0.1614	0.0000	0.2806	0.0000	-0.4167	89.52512
1638917656853	0	-257.06000000	254.07380000	-130.38260000	1.65902500	180.00000000	0.00000000	NULL	3.9501	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-274.6473	257.1219	-567.6200	NULL	0.5323	0.1614	0.0000	0.2806	0.0000	-0.4167	89.52512
1638917656864	0	-257.06000000	254.28770000	-130.63250000	1.89985600	180.00000000	0.00000000	NULL	3.8470	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-274.6473	257.1219	-567.6200	NULL	0.5323	0.1614	0.0000	0.2418	0.0000	-0.4167	88.81389
1638917656886	0	-257.06000000	254.51610000	-130.90270000	2.15021500	180.00000000	0.00000000	NULL	3.7355	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-274.6473	257.1219	-567.6200	NULL	0.5323	0.1614	0.0000	0.1251	0.0000	-0.4362	88.81389
1638917656898	0	-257.06000000	254.74460000	-131.19490000	2.41109900	180.00000000	0.00000000	NULL	3.6149	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-274.6473	257.1219	-567.6200	NULL	0.5323	0.1614	0.0000	0.0000	0.0000	-0.4751	90.99223
1638917656920	0	-257.06000000	254.95390000	-131.50930000	2.68271500	180.00000000	0.00000000	NULL	3.4852	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-274.6473	257.1219	-567.6200	NULL	0.5323	0.1614	0.0000	0.0000	0.0000	-0.4945	90.99223
1638917656931	0	-257.06000000	255.14580000	-131.84750000	2.96518300	180.00000000	0.00000000	NULL	3.3457	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-274.6473	257.1219	-567.6200	NULL	0.5323	0.1614	0.0000	0.0000	0.0000	-0.5139	89.35194
1638917656953	0	-257.06000000	255.32160000	-132.21050000	3.25936400	180.00000000	0.00000000	NULL	3.1958	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-274.6473	257.1219	-567.6200	NULL	0.5323	0.1614	0.0000	0.0000	0.0000	-0.5334	89.35194
1638917656964	0	-257.06000000	255.48280000	-132.59830000	3.56457500	180.00000000	0.00000000	NULL	3.0358	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-274.6473	257.1219	-567.6200	NULL	0.5323	0.1614	0.0000	0.0000	0.0000	-0.5334	89.70058
1638917656986	0	-257.06000000	255.63050000	-133.01090000	3.87942500	180.00000000	0.00000000	NULL	2.8664	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-274.6473	257.1219	-567.6200	NULL	0.5323	0.1614	0.0000	-0.0473	0.0000	-0.5334	89.70058
1638917656997	0	-257.06000000	255.76810000	-133.44740000	4.20190300	180.00000000	0.00000000	NULL	2.7255	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-274.6473	257.1219	-567.6200	NULL	0.5323	0.1614	0.0000	-0.1057	-0.0085	-0.5139	89.93089
1638917657020	0	-257.05510000	255.89150000	-133.90510000	4.52797700	180.00000000	0.00368561	NULL	2.6494	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-274.6473	257.1219	-567.6200	NULL	0.5323	0.1614	0.0000	-0.1640	-0.1251	-0.4556	89.93089
1638917657031	0	-257.04440000	256.00080000	-134.38390000	4.85458700	180.00000000	0.01526396	NULL	2.5950	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-274.6473	257.1219	-567.6200	NULL	0.5323	0.1614	0.0000	-0.1640	-0.1251	-0.4556	88.81547
1638917657054	0	-257.02690000	256.09450000	-134.88400000	5.18114700	180.00000000	0.03546782	NULL	2.5443	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-274.6473	257.1219	-567.6200	NULL	0.5323	0.1614	0.0000	-0.2223	-0.1834	-0.4945	88.81547
1638917657065	0	-257.00000000	256.16730000	-135.40790000	5.50926200	180.00000000	0.06631292	NULL	2.4998	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-274.6473	257.1219	-567.6200	NULL	0.5323	0.1614	0.0000	-0.2612	-0.2029	-0.5139	89.40546
1638917657087	0	-256.96370000	256.21910000	-135.95660000	5.84120100	180.00000000	0.10901050	NULL	2.4612	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-274.6473	257.1219	-567.6200	NULL	0.5323	0.1614	0.0000	-0.2612	-0.2223	-0.5528	89.40546
1638917657099	0	-256.91710000	256.24870000	-136.53460000	6.18042400	180.00000000	0.16322050	NULL	2.4288	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-274.6473	257.1219	-567.6200	NULL	0.5323	0.1614	0.0000	-0.2806	-0.2223	-0.6306	89.12021
1638917657120	0	-256.86010000	256.25590000	-137.14190000	6.52949400	180.00000000	0.22863620	NULL	2.4027	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-274.6473	257.1219	-567.6200	NULL	0.5323	0.1614	0.0000	-0.3390	-0.3001	-0.6500	89.12021
1638917657131	0	-256.78740000	256.23680000	-137.77950000	6.88776000	180.00000000	0.30832130	NULL	2.3881	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-274.6473	257.1219	-567.6200	NULL	0.5323	0.1614	0.0000	-0.3390	-0.3390	-0.6500	89.62661
1638917657153	0	-256.69710000	256.19130000	-138.44720000	7.25463100	180.00000000	0.40658690	NULL	2.3868	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-274.6473	257.1219	-567.6200	NULL	0.5323	0.1614	0.0000	-0.3390	-0.3973	-0.6500	89.62661
1638917657164	0	-256.58740000	256.11940000	-139.14430000	7.62809300	180.00000000	0.52455030	NULL	2.4007	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-274.6473	257.1219	-567.6200	NULL	0.5323	0.1614	0.0000	-0.3390	-0.4167	-0.6306	90.07143
1638917657186	0	-256.45660000	256.02110000	-139.87070000	8.00625200	180.00000000	0.66320290	NULL	2.4316	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-274.6473	257.1219	-567.6200	NULL	0.5323	0.1614	0.0000	-0.3584	-0.4751	-0.6112	90.07143
1638917657198	0	-256.30190000	255.89520000	-140.62460000	8.38667800	180.00000000	0.82410500	NULL	2.4825	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-274.6473	257.1219	-567.6200	NULL	0.5323	0.1614	0.0000	-0.3584	-0.5139	-0.5917	88.04445
1638917657220	0	-256.11970000	255.73880000	-141.40420000	8.76563700	180.00000000	1.01003600	NULL	2.5570	0.0000	0.0000	0.0000	Terrain	-262.9840	231.5866	-304.0757	NULL	0.5337	0.1355	0.0000	-0.3973	-0.6112	-0.5528	88.04445
1638917657231	0	-255.90900000	255.55190000	-142.20940000	9.14113300	180.00000000	1.22218300	NULL	2.6563	0.0000	0.0000	0.0000	Terrain	-262.7273	228.1027	-437.4780	NULL	0.5194	0.2252	0.0000	-0.3973	-0.6112	-0.5528	89.79199
1638917657254	0	-255.66900000	255.33460000	-143.04040000	9.51281500	180.00000000	1.45947700	NULL	2.7811	0.0000	0.0000	0.0000	Terrain	-270.0393	231.0745	-485.4828	NULL	0.5351	0.2651	0.0000	-0.3973	-0.6306	-0.5528	89.79199
1638917657265	0	-255.39980000	255.08690000	-143.89620000	9.87965800	180.00000000	1.72021700	NULL	2.9316	0.0000	0.0000	0.0000	Terrain	-270.0393	231.0745	-485.4828	NULL	0.5351	0.2651	0.0000	-0.3973	-0.6306	-0.5334	91.85478
1638917657286	0	-255.10150000	254.80910000	-144.77580000	10.24069000	180.00000000	2.00209500	NULL	3.1076	0.0000	0.0000	0.0000	Terrain	-270.5079	231.4185	-488.2683	NULL	0.5384	0.2864	0.0000	-0.3973	-0.6306	-0.5334	91.85478
1638917657298	0	-254.77520000	254.50200000	-145.67640000	10.59578000	180.00000000	2.30295000	NULL	3.3084	0.0000	0.0000	0.0000	Terrain	-270.5079	231.4185	-488.2683	NULL	0.5384	0.2864	0.0000	-0.3973	-0.6306	-0.5334	90.92066
1638917657320	0	-254.42200000	254.16660000	-146.59520000	10.94481000	180.00000000	2.62076500	NULL	3.5335	0.0000	0.0000	0.0000	Terrain	-243.2300	240.7574	-544.2186	NULL	0.4836	0.3559	0.0000	-0.3973	-0.6112	-0.5334	90.92066
1638917657331	0	-254.04650000	253.80420000	-147.53350000	11.29053000	180.00000000	2.95094200	NULL	3.7780	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-243.9279	255.4713	-355.5265	NULL	0.4702	0.4241	0.0000	-0.3973	-0.5528	-0.6112	89.07655
1638917657353	0	-253.65170000	253.41560000	-148.48970000	11.63633000	180.00000000	3.28776500	NULL	4.0392	0.0000	0.0000	0.0000	Terrain	-236.8645	255.2221	-582.2871	NULL	0.4790	0.4267	0.0000	-0.3973	-0.4751	-0.6695	89.07655
1638917657364	0	-253.24300000	253.00490000	-149.46450000	11.98451000	180.00000000	3.62534500	NULL	4.3116	0.0000	0.0000	0.0000	Terrain	-236.8645	255.2221	-582.2871	NULL	0.4790	0.4267	0.0000	-0.3584	-0.4167	-0.6889	86.43603
1638917657386	0	-252.82420000	252.57690000	-150.45770000	12.33796000	180.00000000	3.95749700	NULL	4.5916	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-244.2644	252.2613	-355.2761	NULL	0.4789	0.4365	0.0000	-0.2418	-0.3195	-0.7861	86.43603
1638917657398	0	-252.40140000	252.14090000	-151.47190000	12.70072000	180.00000000	4.27792400	NULL	4.8726	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-244.2644	252.2613	-355.2761	NULL	0.4789	0.4365	0.0000	-0.1834	-0.2418	-0.8250	89.69132
1638917657420	0	-251.98160000	251.70430000	-152.50830000	13.07730000	180.00000000	4.51199600	NULL	5.1477	0.0000	0.0000	0.0000	Terrain	-245.8600	231.7030	-501.5387	NULL	0.4968	0.3747	0.0000	-0.0279	-0.0279	-0.9222	89.69132
1638917657431	0	-251.56870000	251.27150000	-153.56730000	13.46963000	180.00000000	4.50928300	NULL	5.4128	0.0000	0.0000	0.0000	_Sp_PW_Tree_Sequoia_01	-247.6343	233.4727	-349.4362	NULL	0.4932	0.3379	0.0000	-0.0279	-0.0279	-0.9222	89.46905
1638917657453	0	-251.16430000	250.84480000	-154.64930000	13.87871000	180.00000000	4.50028700	NULL	5.6665	0.0000	0.0000	0.0000	Terrain	-248.8234	233.1738	-285.6526	NULL	0.4928	0.2866	0.0085	0.0000	0.0000	-0.9611	89.46905
1638917657464	0	-250.76840000	250.46210000	-155.75390000	14.30472000	180.00170000	4.46374000	NULL	5.9085	0.0000	0.0000	0.0000	Terrain	-248.8234	233.1738	-285.6526	NULL	0.4928	0.2866	0.0473	0.0000	0.0000	-0.9806	90.91859
1638917657487	0	-250.38100000	250.11880000	-156.88050000	14.74633000	180.00870000	4.38505000	NULL	6.1392	0.0000	0.0000	0.0000	Terrain	-249.9222	237.8014	-233.9276	NULL	0.5012	0.2723	0.0668	0.0000	0.0000	-0.9806	90.91859
1638917657498	0	-250.00200000	249.81100000	-158.02470000	15.19872000	180.02570000	4.27349100	NULL	6.3593	0.0000	0.0000	0.0000	Terrain	-250.0333	239.3958	-217.7213	NULL	0.5055	0.2629	0.1057	0.0000	0.0000	-0.9028	90.56454
1638917657520	0	-249.63130000	249.53510000	-159.18590000	15.65728000	180.05760000	4.13685200	NULL	6.5687	0.0000	0.0000	0.0000	Terrain	-250.0731	242.6778	-195.9289	NULL	0.5135	0.2568	0.1057	0.0085	0.0000	-0.9028	90.56454
1638917657531	0	-249.26880000	249.27970000	-160.36330000	16.12077000	180.10780000	3.98165100	NULL	6.7678	0.0000	0.0000	0.0000	Terrain	-250.7821	240.6785	-208.7625	NULL	0.5285	0.2785	0.1057	0.1640	0.0000	-0.9028	91.37135
1638917657553	0	-248.91460000	249.04980000	-161.55610000	16.58801000	180.17860000	3.81330200	NULL	6.9566	0.0000	0.0000	0.0000	Terrain	-256.7028	230.1638	-335.1179	NULL	0.5418	0.3834	0.1057	0.3001	0.1834	-0.9028	91.37135
1638917657564	0	-248.57980000	248.85680000	-162.76360000	17.05793000	180.27150000	3.63494800	NULL	7.1242	0.0000	0.0000	0.0000	Terrain	-256.7028	230.1638	-335.1179	NULL	0.5418	0.3834	0.1057	0.3584	0.2418	-0.9028	90.08725
1638917657587	0	-248.26600000	248.70670000	-163.98520000	17.52953000	180.38660000	3.44625100	NULL	7.2691	0.0000	0.0000	0.0000	Terrain	-268.6673	227.8003	-429.1636	NULL	0.5652	0.4458	0.0862	0.4945	0.3195	-0.9028	90.08725
1638917657598	0	-247.97640000	248.60900000	-165.22040000	18.00190000	180.52230000	3.24422800	NULL	7.3881	0.0000	0.0000	0.0000	Terrain	-256.1313	230.6952	-318.1346	NULL	0.5430	0.4069	0.0668	0.5528	0.3584	-0.9028	88.70832
1638917657620	0	-247.71420000	248.56760000	-166.46860000	18.47418000	180.67630000	3.02475000	NULL	7.4783	0.0000	0.0000	0.0000	Terrain	-256.1313	230.6952	-318.1346	NULL	0.5430	0.4069	0.0668	0.6112	0.4751	-0.9028	88.70832
1638917657631	0	-247.48070000	248.58120000	-167.72940000	18.94558000	180.84660000	2.78540300	NULL	7.5383	0.0000	0.0000	0.0000	Terrain	-256.3102	233.4336	-282.4249	NULL	0.5556	0.4089	0.0668	0.6112	0.4751	-0.9028	89.55157
