,Timestamp,Lap_Number,Position(x),Position(y),Position(z),Orientation(x),Orientation(y),Orientation(z),Collision_Target,Path_Deviation,Estimated_Path_Center(x),Estimated_Path_Center(y),Estimated_Path_Center(z),Gaze_Target,Gaze_Location(x),Gaze_Location(y),Gaze_Location(z),Gaze_Through_Gate,Norm_Pos(x),Norm_Pos(y),Left_X,Left_Y,Right_X,Right_Y,FPS,gaze_timestamp,world_index,average_confidence,norm_pos_x,norm_pos_y,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,UnixTime_Converted,Nearest_Unix,confidence0,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,confidence1,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
0,1638917656020,0,-257.06,254.97,-128.89,0.0,180.0,0.0,,4.566,0.0,0.0,0.0,_Sp_PW_Tree_Sequoia_01,-243.2185,335.9174,-369.2194,,0.4573,0.5875,0.0,-0.0085,0.0,0.0,89.75291,4490.425382135647,980.4787837248426,0.9339644737799667,0.4925601406862311,0.4946325906901913,1320.4929578009458,-4169.187137558125,34319.32553143352,1638917623452.9978,1638917656020.0,0.9394342792639131,31.193723449824716,-1.5665604708991703,-1.7636365326947077,-0.010139190150532735,0.002536626459099345,0.9696362752526999,0.9408030929898035,-31.650556563538633,-1.2911843686865925,-0.553635058648755,-0.005187607577296466,0.009565739327073445,0.9678658601332312
1,1638917656031,0,-257.06,254.9667,-128.89,0.0,180.0,0.0,,4.566,0.0,0.0,0.0,_Sp_PW_Tree_Sequoia_01,-246.837,334.3618,-365.48,,0.468,0.586,0.0,-0.0085,0.0,0.0,89.46985,4523.006163499999,1958.0,1.0,0.5142369141365064,0.4194117159602507,128.4708527810611,456.8422015625535,7822.872856329846,1638917656033.7793,1638917656031.0,1.0,30.6575737288217,-2.9734791014794264,-3.19422748556957,0.023610433527018585,0.05248817816385892,0.9983276737363669,1.0,-31.400402493624266,-1.8177736182033224,-0.7383907524920836,0.012650549709709623,0.06252617319313644,0.9979629415196821
2,1638917656053,0,-257.06,254.96,-128.89,0.0,180.0,0.0,,4.566,0.0,0.0,0.0,_Sp_PW_Tree_Sequoia_01,-246.837,334.3618,-365.48,,0.468,0.586,0.0,-0.0085,0.0,0.0,89.46985,4523.021541749999,1958.25,0.9974225088953972,0.5246684036377722,0.4199653317506655,81.71927287056542,146.96321005563357,2555.66950119395,1638917656049.1572,1638917656053.0,0.9974225088953972,30.657573728821696,-2.9734791014794264,-3.19422748556957,0.043799408389453294,0.05243782074643475,0.99765697216507,0.9974225088953972,-31.400402493624266,-1.8177736182033224,-0.7383907524920836,0.018966353587477756,0.060724044717378446,0.9979582103219811
3,1638917656065,0,-257.06,254.9501,-128.89,0.0,180.0,0.0,,4.566,0.0,0.0,0.0,_Sp_PW_Tree_Sequoia_01,-248.1207,333.7295,-368.2908,,0.4723,0.5778,0.0,-0.0085,0.0,0.0,90.33301999999999,4523.0395135,1959.0,0.9803855061531067,0.535928876138783,0.425607151095741,83.34077596345328,99.12284277954139,1843.2795581919686,1638917656067.129,1638917656065.0,0.9803855061531067,30.657573728821696,-2.9734791014794264,-3.19422748556957,0.06294326173790463,0.047976532553863006,0.9968355113141548,0.9803855061531067,-31.400402493624266,-1.8177736182033226,-0.7383907524920836,0.028479696378970732,0.05631860946906927,0.9979969050609949
4,1638917656087,0,-257.06,254.937,-128.89,0.0,180.0,0.0,,4.566,0.0,0.0,0.0,_Sp_PW_Tree_Sequoia_01,-247.8389,335.3462,-379.7656,,0.4727,0.567,0.0,-0.0085,0.0,0.0,90.33301999999999,4523.057646625,1959.25,0.9940627068281174,0.5424985508029256,0.43065065636001554,98.75730558259905,90.53355270591871,1813.9659560641876,1638917656085.262,1638917656087.0,0.9940627068281174,30.657573728821696,-2.9734791014794264,-3.19422748556957,0.07117716925352338,0.04690552216133868,0.996357493087793,0.9940627068281174,-31.400402493624266,-1.8177736182033224,-0.7383907524920836,0.03701502523566518,0.050144022720336995,0.9980515870807474
5,1638917656098,0,-257.06,254.9208,-128.89,0.0,180.0,0.0,,4.566,0.0,0.0,0.0,_Sp_PW_Tree_Sequoia_01,-247.8389,335.3462,-379.7656,,0.4727,0.567,0.0,-0.0085,0.0,0.0,90.03616,4523.07360675,1960.0,0.9935143068432808,0.5420672650781871,0.43211795025157057,113.33754931810567,103.2371535908359,2114.4204544319673,1638917656101.2222,1638917656098.0,0.9935143068432808,30.657573728821696,-2.9734791014794264,-3.19422748556957,0.068458079095147,0.04944720539731564,0.9964209988551607,0.9935143068432808,-31.400402493624266,-1.8177736182033224,-0.7383907524920836,0.038683758997761455,0.045836988751383895,0.9981984102772024
6,1638917656120,0,-257.06,254.9015,-128.89,0.0,180.0,0.0,,4.566,0.0,0.0,0.0,_Sp_PW_Tree_Sequoia_01,-249.361,325.1951,-366.2327,,0.4757,0.5362,0.0,-0.0085,0.0,0.0,90.03616,4523.089528875,1960.25,0.9922501817345619,0.5397577047124474,0.43044825484343263,180.13730970162777,177.863764545063,3545.424356620613,1638917656117.1448,1638917656120.0,0.9922501817345619,30.657573728821696,-2.9734791014794264,-3.19422748556957,0.059543420405588035,0.053141142704045366,0.9968059914044765,0.9922501817345619,-31.472137121132317,-1.7661071675642293,-0.7002486927644931,0.04180111186517775,0.045468319618064926,0.9980866523478842
7,1638917656131,0,-257.06,254.8792,-128.89,0.0,180.0,0.0,,4.566,0.0,0.0,0.0,_Sp_PW_Tree_Sequoia_01,-249.6661,327.8451,-398.0825,,0.4793,0.5039,0.0,-0.0085,0.0,0.0,89.67243,4523.105495,1961.0,0.9989388287067413,0.5362484565764007,0.4300640682783798,200.3093729344727,217.99343012743776,4390.6264736682015,1638917656133.1106,1638917656131.0,0.9989388287067413,30.657573728821696,-2.9734791014794264,-3.19422748556957,0.05385557896258768,0.04506605172506312,0.9975135783997983,0.9989388287067413,-31.54387174864037,-1.714440716925136,-0.6621066330369025,0.038545010162315305,0.05428606328577627,0.997780719576709
8,1638917656154,0,-257.06,254.8541,-128.89,0.0,180.0,0.0,,4.566,0.0,0.0,0.0,_Sp_PW_Tree_Sequoia_01,-251.5998,312.7546,-364.0991,,0.4824,0.4715,0.0,-0.0085,0.0,0.0,89.67243,4523.123529799999,1961.4,0.9271912753582001,0.5301194130528184,0.42991749183556127,177.91046615571605,230.21001321636928,4574.120444701679,1638917656151.1453,1638917656154.0,0.9271912753582001,30.690447897023155,-2.46769314897806,-2.9414912279444847,0.04538872725616172,0.040865402039091864,0.9981293793798599,0.9271912753582001,-31.543871748640367,-1.7144407169251363,-0.6621066330369025,0.031395006609750545,0.05894043683545758,0.9977575790251484
9,1638917656165,0,-257.06,254.8263,-128.89,0.0,180.0,0.0,,4.566,0.0,0.0,0.0,_Sp_PW_Tree_Sequoia_01,-251.5998,312.7546,-364.0991,,0.4824,0.4715,0.0,-0.0085,0.0,0.0,89.39466,4523.141550625,1962.0,0.9180884063243866,0.5229174856444181,0.42832032830572075,92.64726960333888,164.0984602836881,3189.899421366068,1638917656169.1663,1638917656165.0,0.9180884063243866,30.69866643907352,-2.3412466608527183,-2.8783071635382136,0.03904739727449487,0.03658503741546195,0.9985553437539756,0.9180884063243866,-31.54387174864037,-1.714440716925136,-0.6621066330369025,0.019273700069100536,0.0651946243340145,0.9976799735854448
10,1638917656187,0,-257.06,254.7959,-128.89,0.0,180.0,0.0,,4.566,0.0,0.0,0.0,_Sp_PW_Tree_Sequoia_01,-252.4753,318.2451,-403.7072,,0.4873,0.4515,0.0,-0.0085,0.0,0.0,89.39466,4523.1575795,1962.25,0.9693065211176872,0.5200161337025908,0.433648801992704,70.5237967025578,131.07456699756924,2744.8803975068586,1638917656185.195,1638917656187.0,0.9693065211176872,30.69866643907352,-2.3412466608527183,-2.8783071635382136,0.03665786823706522,0.025398897188790272,0.9990025748149212,0.9693065211176872,-31.54387174864037,-1.714440716925136,-0.6621066330369025,0.014221361077747526,0.06855850705608059,0.9975408372365548
