,Timestamp,Lap_Number,Position(x),Position(y),Position(z),Orientation(x),Orientation(y),Orientation(z),Collision_Target,Path_Deviation,Estimated_Path_Center(x),Estimated_Path_Center(y),Estimated_Path_Center(z),Gaze_Target,Gaze_Location(x),Gaze_Location(y),Gaze_Location(z),Gaze_Through_Gate,Norm_Pos(x),Norm_Pos(y),Left_X,Left_Y,Right_X,Right_Y,FPS,gaze_timestamp,world_index,average_confidence,norm_pos_x,norm_pos_y,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,UnixTime_Converted,Nearest_Unix,confidence0,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,confidence1,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
0,1638916508656,0,-255.4,261.0,-182.9,0.0,0.0,0.0,,2.3692,0.0,0.0,0.0,,0.0,0.0,0.0,,0.4896,0.5321,0.0,0.0,0.0,0.0,88.5822,3342.877907631002,985.8896598723748,0.9424024007299965,0.5014567845841775,0.4939573229395959,289.5595809876692,92.10745916195565,8569.287217143148,1638916475894.7144,1638916508656.0,0.9454092835685239,33.06324280193533,4.062517784564728,5.56393228756073,0.005756646387429759,0.004417746651083736,0.9730569724972704,0.9463479967822601,-31.281192003268817,1.392346317019402,2.399656095519185,0.001797310959729198,0.007784565671085853,0.9682746620307703
1,1638916508678,0,-255.4,261.0,-182.9,0.0,0.0,0.0,,2.3692,0.0,0.0,0.0,_Sp_PW_Tree_Sequoia_01,-277.0715,498.4145,662.5997,,0.4807,0.5166,0.0,0.0,0.0,0.0,88.77959,3375.6589291250007,1969.25,0.9947972446680069,0.4910339814544188,0.5308344668617044,-9.678925353346678,-18.664301900348384,848.121132882323,1638916508675.7356,1638916508678.0,0.9947972446680069,30.967856622123442,-2.866621887247458,-2.8254864633200287,-0.048525134004756845,-0.0015731240376661033,0.9988112591876322,0.9947972446680069,-30.28604923686312,-4.57006987103019,-3.688369681607167,0.024874628323538976,-0.03381471200227734,0.9991098669417964
2,1638916508689,0,-255.4,261.0,-182.9,0.0,0.0,0.0,,2.3692,0.0,0.0,0.0,_Sp_PW_Tree_Sequoia_01,-276.7403,416.5466,378.0377,,0.4714,0.512,0.0,0.0,0.0,0.0,88.77959,3375.6749147500004,1970.0,0.9781698733568192,0.49062795949637417,0.522784360532119,-13.042758730263092,-17.9602276185904,1095.7015576753763,1638916508691.7214,1638916508689.0,0.9781698733568192,30.967856622123442,-2.866621887247458,-2.8254864633200287,-0.040651061689480544,0.0009509352720761012,0.9991658184412471,0.9781698733568192,-30.28604923686312,-4.57006987103019,-3.688369681607167,0.016121954736022605,-0.0268481729754664,0.999508318149487
3,1638916508712,0,-255.4,261.0,-182.9,0.0,0.0,0.0,,2.3692,0.0,0.0,0.0,_Sp_PW_Tree_Sequoia_01,-285.0582,499.2991,660.8127,,0.4736,0.5187,0.0,0.0,0.0,0.0,89.79079,3375.6917326250004,1970.25,0.9749046713113785,0.4640747203905338,0.5273878127358622,-103.25769975034976,-42.90346016169803,2155.0311107548414,1638916508708.539,1638916508712.0,0.9749046713113785,30.967856622123442,-2.866621887247458,-2.8254864633200287,-0.0632621064935168,0.0016480675494764496,0.9979017198513412,0.9749046713113785,-30.28604923686312,-4.57006987103019,-3.688369681607167,-0.02872854837572507,-0.03688122917316842,0.9987552708900493
4,1638916508723,0,-255.4,261.0,-182.9,0.0,0.0,0.0,,2.3692,0.0,0.0,0.0,_Sp_PW_Tree_Sequoia_01,-285.0582,499.2991,660.8127,,0.4736,0.5187,0.0,0.0,0.0,0.0,89.79079,3375.7087580000007,1971.0,0.8547139704227449,0.4370613755057673,0.4997741136862943,-228.91438001288066,-19.23218720805302,2879.7565463863093,1638916508725.5645,1638916508723.0,0.8547139704227449,30.967856622123442,-2.866621887247458,-2.8254864633200287,-0.09177885886871352,-0.003215550301905944,0.9957577738497512,0.8547139704227449,-30.28604923686312,-4.57006987103019,-3.688369681607167,-0.0686616426217937,0.006353861408941456,0.9953239467486796
5,1638916508745,0,-255.4,261.0,-182.9,0.0,0.0,0.0,,2.3692,0.0,0.0,0.0,,0.0,0.0,0.0,,0.483,0.5279,0.0,0.0,0.0,0.0,88.3763,3375.7249855000005,1971.0,0.9740588068962097,0.43517188522746103,0.5513723753146211,-2770.8986288327246,-1245.536944525401,33354.948596330454,1638916508741.792,1638916508745.0,0.9740588068962097,30.967856622123442,-2.866621887247458,-2.8254864633200287,-0.08282778578837344,-0.003075742750459962,0.9965413472001774,0.9740588068962097,-30.28604923686312,-4.57006987103019,-3.688369681607167,-0.08234695004527198,-0.07073456115093771,0.9940881082735674
6,1638916508756,0,-255.4,261.0,-182.9,0.0,0.0,0.0,,2.3692,0.0,0.0,0.0,,0.0,0.0,0.0,,0.483,0.5279,0.0,0.0,0.0,0.0,88.3763,3375.7408335,1972.0,0.9911770224571228,0.44048462295515023,0.5503165113586187,-704.5495128276588,-335.61462054055175,9257.517494465264,1638916508757.6401,1638916508756.0,0.9911770224571228,30.967856622123442,-2.866621887247458,-2.8254864633200287,-0.07333657225734344,0.0028134672694391377,0.9972942046460868,0.9911770224571228,-30.28604923686312,-4.57006987103019,-3.688369681607167,-0.07833827035381383,-0.07586368144855898,0.9940341909934604
7,1638916508778,0,-255.4,261.0,-182.9,0.0,0.0,0.0,,2.3692,0.0,0.0,0.0,,0.0,0.0,0.0,,0.4852,0.5376,0.0,0.0,0.0,0.0,90.01791999999999,3375.758895600001,1972.2,0.9839908361434937,0.44427273888094954,0.5482080600584858,-3243.917899412917,-1588.6498599169965,45169.74147855243,1638916508775.7024,1638916508778.0,0.9839908361434937,30.967856622123442,-2.866621887247458,-2.8254864633200287,-0.07107622510171205,0.00891307077158279,0.9974184096743718,0.9839908361434937,-30.286049236863118,-4.57006987103019,-3.688369681607167,-0.07099172571699795,-0.0783462738936083,0.9943939027471004
8,1638916508790,0,-255.4,261.0,-182.9,0.0,0.0,0.0,,2.3692,0.0,0.0,0.0,,0.0,0.0,0.0,,0.4834,0.5333,0.0,0.0,0.0,0.0,90.01791999999999,3375.776779375,1973.0,0.9828004240989685,0.44911327425171615,0.5304085886082939,-801.8417565772263,-248.02664187918617,12467.239421974535,1638916508793.586,1638916508790.0,0.9828004240989685,30.967856622123442,-2.866621887247458,-2.8254864633200287,-0.06407364980179399,0.02146928586628682,0.9977063689771769,0.9828004240989685,-30.28604923686312,-4.57006987103019,-3.688369681607167,-0.06573902009065817,-0.06561611611288327,0.9955851402012853
9,1638916508812,0,-255.4,261.0,-182.9,0.0,0.0,0.0,,2.3692,0.0,0.0,0.0,,0.0,0.0,0.0,,0.4852,0.5364,0.0,0.0,0.0,0.0,89.50067,3375.79273825,1973.25,0.9738310053944588,0.45490991555985105,0.5079243172833953,-3130.803432080039,-435.2472062926261,53422.238340962496,1638916508809.545,1638916508812.0,0.9738310053944588,30.967856622123442,-2.866621887247458,-2.8254864633200287,-0.0598082827333246,0.0243647602281248,0.9979061587593484,0.9738310053944588,-30.28604923686312,-4.57006987103019,-3.688369681607167,-0.055386292894280265,-0.03541379314797324,0.9977789449879753
