,Timestamp,Lap_Number,Position(x),Position(y),Position(z),Orientation(x),Orientation(y),Orientation(z),Collision_Target,Path_Deviation,Estimated_Path_Center(x),Estimated_Path_Center(y),Estimated_Path_Center(z),Gaze_Target,Gaze_Location(x),Gaze_Location(y),Gaze_Location(z),Gaze_Through_Gate,Norm_Pos(x),Norm_Pos(y),Left_X,Left_Y,Right_X,Right_Y,FPS,gaze_timestamp,world_index,average_confidence,norm_pos_x,norm_pos_y,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,UnixTime_Converted,Nearest_Unix,confidence0,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,confidence1,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
0,1638916997238,0,-255.4,261.0,-182.9,0.0,0.0,0.0,,2.3692,0.0,0.0,0.0,_Sp_PW_Tree_Sequoia_01,-292.4722,399.3375,367.7067,,0.449,0.4782,0.0,0.0,0.0,0.0,88.51791,3831.738228554715,977.4745953377914,0.9409680472410574,0.4954525721154334,0.511260435281068,218.6553226467072,5.9080548985774755,8518.759763002612,1638916964782.155,1638916997238.0002,0.9451329495890423,29.90533718009119,-3.8423966131903518,-5.520726743782897,-0.005866598392792964,-0.0018321362490451162,0.9733124627729415,0.9500682451892523,-32.03661296259261,-0.12386286492124383,-0.14490376968322236,-0.002710888678849221,-0.009747045623145526,0.9691957694636709
1,1638916997260,0,-255.4,261.0,-182.9,0.0,0.0,0.0,,2.3692,0.0,0.0,0.0,_Sp_PW_Tree_Sequoia_01,-293.259,398.3011,367.8939,,0.4479,0.4757,0.0,0.0,0.0,0.0,88.06421999999999,3864.2131225000003,1952.0,0.9598924890160561,0.45637502193435336,0.4538339429993272,-97.52852489722606,58.0316976953181,1746.5771439918353,1638916997257.0493,1638916997260.0,0.9598924890160561,29.506597469169755,-4.755313587270552,-6.255231487912656,-0.03746275053206391,0.0518822153572077,0.9979493009196403,0.9598924890160561,-32.13507196091197,-0.04625020582951578,0.5955582251912332,-0.07551912461703329,0.011783909157155159,0.9970741171763774
2,1638916997271,0,-255.4,261.0,-182.9,0.0,0.0,0.0,,2.3692,0.0,0.0,0.0,_Sp_PW_Tree_Sequoia_01,-293.259,398.3011,367.8939,,0.4479,0.4757,0.0,0.0,0.0,0.0,88.06421999999999,3864.22909375,1952.0,0.9523165449500084,0.456015703736921,0.45732064562006736,-106.18270433708079,57.87272215487195,1885.3404892291655,1638916997273.02,1638916997271.0,0.9523165449500084,29.506597469169755,-4.755313587270552,-6.255231487912656,-0.039067583704310974,0.050355763543979117,0.997965925174512,0.9523165449500084,-32.13507196091197,-0.04625020582951578,0.5955582251912332,-0.07473215022251083,0.008489267961877354,0.9971661816494495
3,1638916997295,0,-255.4,261.0,-182.9,0.0,0.0,0.0,,2.3692,0.0,0.0,0.0,_Sp_PW_Tree_Sequoia_01,-296.2083,396.8106,369.0837,,0.4439,0.4714,0.0,0.0,0.0,0.0,89.04958,3864.2471571,1952.8,0.9438637137413025,0.45625497837769025,0.45959726916078536,-113.89353659681242,59.10109482864375,2034.1823664791004,1638916997291.0835,1638916997295.0,0.9438637137413025,29.506597469169755,-4.755313587270552,-6.255231487912656,-0.03969395014100814,0.05181420773810742,0.9978668970478811,0.9438637137413025,-32.13507196091197,-0.04625020582951578,0.5955582251912332,-0.07339236802894585,0.003940083018221961,0.9972901188946676
4,1638916997305,0,-255.4,261.0,-182.9,0.0,0.0,0.0,,2.3692,0.0,0.0,0.0,_Sp_PW_Tree_Sequoia_01,-297.2204,395.2894,369.7008,,0.4426,0.4674,0.0,0.0,0.0,0.0,89.04958,3864.2651395000003,1953.0,0.9746295437216759,0.45655157210767605,0.46270712439153316,-129.40810432777494,62.343466471061134,2326.172138579444,1638916997309.066,1638916997305.0,0.9746295437216759,29.506597469169755,-4.755313587270552,-6.255231487912656,-0.0407504875008778,0.053964442282440094,0.9977101038579735,0.9746295437216759,-32.13507196091197,-0.04625020582951578,0.5955582251912332,-0.07141839028598249,-0.0024042332461426535,0.9974406078868938
5,1638916997327,0,-255.4,261.0,-182.9,0.0,0.0,0.0,,2.3692,0.0,0.0,0.0,_Sp_PW_Tree_Sequoia_01,-296.5044,393.7771,369.2515,,0.4435,0.4641,0.0,0.0,0.0,0.0,89.85493000000001,3864.2804831666667,1954.0,0.9923943877220154,0.45658110680440683,0.46571835786815224,-163.21134863063094,72.43354369438565,2936.52937254027,1638916997324.41,1638916997327.0,0.9923943877220154,29.50659746916976,-4.755313587270552,-6.255231487912656,-0.043341732888518315,0.052743019246138605,0.9976655748703998,0.9923943877220154,-32.13507196091197,-0.04625020582951578,0.5955582251912332,-0.0685137175244598,-0.005081865509698934,0.9976366794952103
6,1638916997338,0,-255.4,261.0,-182.9,0.0,0.0,0.0,,2.3692,0.0,0.0,0.0,_Sp_PW_Tree_Sequoia_01,-293.9779,392.9035,368.1099,,0.4468,0.4627,0.0,0.0,0.0,0.0,89.85493000000001,3864.2971859000004,1954.0,0.9160744071006774,0.45663218070571493,0.46561416802363953,-158.52924686766855,70.70994443178085,2855.523895694786,1638916997341.1125,1638916997338.0,0.9160744071006774,29.506597469169755,-4.755313587270552,-6.255231487912656,-0.04295223130398761,0.05330218378612772,0.9976538346799162,0.9160744071006774,-32.13507196091197,-0.04625020582951578,0.5955582251912332,-0.06879728315229401,-0.005537582968563326,0.9976150804833341
7,1638916997360,0,-255.4,261.0,-182.9,0.0,0.0,0.0,,2.3692,0.0,0.0,0.0,_Sp_PW_Tree_Sequoia_01,-290.5076,389.005,367.4525,,0.4515,0.4537,0.0,0.0,0.0,0.0,91.74186,3864.315215,1955.0,0.9109039306640625,0.4564583462339341,0.4682307839889688,-181.07479354225683,74.30762184617456,3248.9615550883664,1638916997359.1416,1638916997360.0,0.9109039306640625,29.506597469169755,-4.755313587270552,-6.255231487912656,-0.044206153471937855,0.05424379041378986,0.9975485138514056,0.9109039306640625,-32.13507196091197,-0.04625020582951578,0.5955582251912332,-0.06786765306103545,-0.0100450569755268,0.997643670391524
8,1638916997371,0,-255.4,261.0,-182.9,0.0,0.0,0.0,,2.3692,0.0,0.0,0.0,_Sp_PW_Tree_Sequoia_01,-290.5076,389.005,367.4525,,0.4515,0.4537,0.0,0.0,0.0,0.0,91.74186,3864.3310735000005,1955.0,0.9455736416578292,0.4390354401203971,0.46400123224998213,-359.77727609463864,109.8491090594362,4125.690582985359,1638916997375.0,1638916997371.0,0.9455736416578292,29.506597469169755,-4.755313587270552,-6.255231487912656,-0.06342090870159317,0.05737331179267685,0.9960970406988575,0.9455736416578292,-32.13507196091197,-0.04625020582951578,0.5955582251912332,-0.09308257752028617,-0.007656579655721984,0.9954452967611573
9,1638916997392,0,-255.4,261.0,-182.9,0.0,0.0,0.0,,2.3692,0.0,0.0,0.0,_Sp_PW_Tree_Sequoia_01,-289.2638,384.5793,367.443,,0.4531,0.4431,0.0,0.0,0.0,0.0,98.60523,3864.3472028750007,1956.0,0.9386043787002564,0.37528661529935414,0.4416654586521652,-282.8379048102968,74.65450055846351,1752.2566542663503,1638916997391.1292,1638916997392.0,0.9386043787002564,29.506597469169755,-4.755313587270552,-6.255231487912656,-0.1353557004015581,0.07673072886865104,0.9875406441753141,0.9386043787002564,-32.13507196091197,-0.04625020582951578,0.5955582251912332,-0.18128461740558452,0.002888339261737347,0.9833055245882047
