,Timestamp,Lap_Number,Position(x),Position(y),Position(z),Orientation(x),Orientation(y),Orientation(z),Collision_Target,Path_Deviation,Estimated_Path_Center(x),Estimated_Path_Center(y),Estimated_Path_Center(z),Gaze_Target,Gaze_Location(x),Gaze_Location(y),Gaze_Location(z),Gaze_Through_Gate,Norm_Pos(x),Norm_Pos(y),Left_X,Left_Y,Right_X,Right_Y,FPS,gaze_timestamp,world_index,average_confidence,norm_pos_x,norm_pos_y,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,UnixTime_Converted,Nearest_Unix,confidence0,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,confidence1,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
0,1638917321116,0,-255.4,261.0,-182.9,0.0,0.0,0.0,,2.3692,0.0,0.0,0.0,_Sp_PW_Tree_Sequoia_01,-301.498,390.5739,304.701,,0.4287,0.4971,0.0,0.0,0.0,0.0,90.34606,4155.214163704706,1001.6046542203524,0.9508286852171618,0.5044044421774064,0.5006945378191641,583.3213099734395,427.24993488717473,16752.684459628526,1638917288231.4265,1638917321116.0,0.9545555588032398,30.8340795676355,-3.2978993797087006,-4.045378603691784,-0.0005457722918840819,0.0119123708708862,0.9712393907776107,0.9561389019561292,-35.62003720034575,18.44321011709507,21.874706758609435,0.0008185726106947763,-0.011265239709466034,0.967233474540654
1,1638917321137,0,-255.4,261.0,-182.9,0.0,0.0,0.0,,2.3692,0.0,0.0,0.0,_Sp_PW_Tree_Sequoia_01,-303.0583,391.4305,306.2277,,0.4265,0.4983,0.0,0.0,0.0,0.0,90.34606,4188.1192776,1989.0,0.9864108443260193,0.4435483890114488,0.49951018636233846,-595.3424506956819,1.8461574900232016,8177.644349607412,1638917321136.5405,1638917321137.0,0.9864108443260193,30.778715448860616,-4.195951207487507,-4.649660714604121,-0.06604725045374402,0.00788204261632251,0.9977774632172853,0.9864108443260193,-31.774518287366618,-1.0975483010666558,-0.7476048666025648,-0.07832788019764911,-0.008157537697872762,0.9968865899579609
2,1638917321160,0,-255.4,261.0,-182.9,0.0,0.0,0.0,,2.3692,0.0,0.0,0.0,_Sp_PW_Tree_Sequoia_01,-303.0583,391.4305,306.2277,,0.4265,0.4983,0.0,0.0,0.0,0.0,92.31267,4188.141408833333,1989.3333333333333,0.9624014496803284,0.4400038160073209,0.4987720945113172,-7655.816769427758,631.9181312316119,99365.81983856886,1638917321158.6716,1638917321160.0,0.9624014496803284,30.77871544886062,-4.195951207487507,-4.649660714604121,-0.07703537762107306,0.006644664899181089,0.9970018429709145,0.9624014496803284,-31.774518287366618,-1.0975483010666558,-0.7476048666025648,-0.076064519205424,-0.004750599143827547,0.997071469518383
3,1638917321182,0,-255.4,261.0,-182.9,0.0,0.0,0.0,,2.3692,0.0,0.0,0.0,_Sp_PW_Tree_Sequoia_01,-294.0012,370.2331,232.8642,,0.4299,0.4932,0.0,0.0,0.0,0.0,92.31267,,,,,,,,,,,,,,,,,,,,,,,,
4,1638917321182,0,-255.4,261.0,-182.9,0.0,0.0,0.0,,2.3692,0.0,0.0,0.0,_Sp_PW_Tree_Sequoia_01,-294.0012,370.2331,232.8642,,0.4299,0.4932,0.0,0.0,0.0,0.0,92.31267,4188.164900900001,1990.0,0.9684149622917175,0.430890199843912,0.44737910768201683,-30460.767392378788,15853.918937894976,337923.47980151477,1638917321182.164,1638917321182.0,0.9684149622917175,30.778715448860616,-4.195951207487507,-4.649660714604121,-0.09059135409647452,0.0464178155502192,0.994685902282964,0.9684149622917175,-31.774518287366618,-1.0975483010666558,-0.7476048666025648,-0.08530798619575927,0.029458930137128414,0.995713952247266
5,1638917321204,0,-255.4,261.0,-182.9,0.0,0.0,0.0,,2.3692,0.0,0.0,0.0,_Sp_PW_Tree_Sequoia_01,-304.0215,396.1827,315.7903,,0.4265,0.504,0.0,0.0,0.0,0.0,44.92948,4188.187373833333,1990.8333333333333,0.9775746564070383,0.41923113230958187,0.38575818012211704,-2542.230376783483,2072.482729878199,24568.50556111604,1638917321204.6365,1638917321204.0,0.9775746564070383,30.77871544886062,-4.195951207487507,-4.649660714604121,-0.10382803577400147,0.08471156147951875,0.9909256926989459,0.9775746564070383,-31.774518287366618,-1.0975483010666558,-0.7476048666025648,-0.10106962374616259,0.07860780236685683,0.991759935664683
6,1638917321226,0,-255.4,261.0,-182.9,0.0,0.0,0.0,,2.3692,0.0,0.0,0.0,_Sp_PW_Tree_Sequoia_01,-289.5147,359.6885,180.4249,,0.4293,0.5047,0.0,0.0,0.0,0.0,44.92948,4188.209322,1991.4,0.973877215385437,0.41760837545548596,0.3642828040333739,-580.0117118270327,524.0793493615686,5503.8971447031845,1638917321226.5847,1638917321226.0,0.973877215385437,30.778715448860616,-4.195951207487507,-4.649660714604121,-0.09759571033145904,0.10599757655424928,0.9895286824083644,0.973877215385437,-31.774518287366618,-1.0975483010666558,-0.7476048666025648,-0.11148054859410628,0.08641811511778918,0.9899867314377391
7,1638917321249,0,-255.4,261.0,-182.9,0.0,0.0,0.0,,2.3692,0.0,0.0,0.0,_Sp_PW_Tree_Sequoia_01,-289.3958,359.5736,180.6708,,0.4295,0.504,0.0,0.0,0.0,0.0,44.92545,,,,,,,,,,,,,,,,,,,,,,,,
8,1638917321249,0,-255.4,261.0,-182.9,0.0,0.0,0.0,,2.3692,0.0,0.0,0.0,_Sp_PW_Tree_Sequoia_01,-289.3958,359.5736,180.6708,,0.4295,0.504,0.0,0.0,0.0,0.0,44.92545,4188.231323499999,1992.0,0.9963634808858236,0.413981860223263,0.3468925903068991,-372.9309570124862,372.75842058651034,3384.353213476386,1638917321248.5867,1638917321249.0,0.9963634808858236,30.77871544886062,-4.195951207487507,-4.649660714604121,-0.09959841269608906,0.11639804666829141,0.9881880852037694,0.9963634808858236,-31.774518287366618,-1.0975483010666558,-0.7476048666025648,-0.11841330810312067,0.100054378791546,0.9879028996845053
9,1638917321271,0,-255.4,261.0,-182.9,0.0,0.0,0.0,,2.3692,0.0,0.0,0.0,_Sp_PW_Tree_Sequoia_01,-288.0174,360.204,178.2813,,0.432,0.5086,0.0,0.0,0.0,0.0,44.92545,4188.2533805,1993.0,0.9259342074394226,0.4150080051405679,0.3399461564794623,-274.33321367192923,287.6081495148288,2504.2518397234685,1638917321270.6433,1638917321271.0,0.9259342074394226,30.778715448860616,-4.195951207487507,-4.649660714604121,-0.09457990092336513,0.12307964623903031,0.9878474882148213,0.9259342074394226,-31.774518287366618,-1.0975483010666558,-0.7476048666025648,-0.12089292137888112,0.10260373883047806,0.9873430465320541
